Date,SPY,IWM,GLD,TLT,IYR,XME,EEM
2012-10-02,144.5,83.88,172.1,124.25,64.46,43.31,41.8
2012-10-03,145.07,83.63,172.41,124.29,64.66,42.79,41.51
2012-10-04,146.27,84.2,173.61,122.73,64.44,43.93,41.94
2012-10-05,146.13,84.11,172.62,121.15,64.69,43.77,41.95
2012-10-08,145.66,83.58,172.05,122.17,64.46,44.07,41.58
2012-10-09,144.25,82.58,170.99,121.95,64.14,44.48,41.27
2012-10-10,143.28,82.47,170.84,122.81,64.22,44.0,40.99
2012-10-11,143.36,82.76,171.32,123.66,64.23,45.17,41.4
2012-10-12,142.84,82.07,170.05,123.97,63.95,44.14,41.28
2012-10-15,144.01,82.64,168.35,123.68,64.36,44.69,41.51
2012-10-16,145.58,83.25,169.42,121.98,64.68,45.62,41.94
2012-10-17,146.16,84.02,169.54,120.79,64.78,46.6,42.29
2012-10-18,145.86,83.45,168.77,120.07,65.42,46.8,42.16
2012-10-19,143.3,81.83,166.94,121.71,64.78,45.66,41.47
2012-10-22,143.41,81.83,167.58,120.96,64.55,46.63,41.9
2012-10-23,141.35,81.38,165.42,122.69,63.9,45.33,41.04
2012-10-24,141.05,81.21,164.86,121.48,63.95,44.43,41.08
2012-10-25,141.43,81.53,166.02,120.86,63.65,44.66,41.53
2012-10-26,141.35,81.14,165.94,122.64,63.29,44.62,41.24
2012-10-31,141.18,81.24,166.86,123.36,64.03,44.5,41.11
2012-11-01,142.91,82.52,166.08,122.35,64.07,46.18,41.86
2012-11-02,141.56,81.23,162.6,122.27,64.47,44.7,41.53
2012-11-05,141.9,81.79,163.23,122.95,64.01,44.89,41.8
2012-11-06,142.93,82.34,166.4,121.79,64.16,45.52,42.14
2012-11-07,139.78,80.33,166.49,124.02,63.8,43.71,41.46
2012-11-08,137.95,79.15,167.98,125.83,63.19,43.25,40.89
2012-11-09,138.16,79.38,167.82,125.98,62.98,43.15,41.0
2012-11-12,138.24,79.15,167.43,126.19,62.88,43.49,41.14
2012-11-13,137.8,78.73,167.1,126.61,62.73,42.65,40.78
2012-11-14,135.98,77.3,167.14,126.73,61.46,41.47,40.14
2012-11-15,135.7,76.88,166.08,126.5,61.15,40.56,40.26
2012-11-16,136.35,77.45,165.88,126.36,61.89,40.89,40.41
2012-11-19,139.15,79.13,167.9,125.66,62.49,42.07,41.1
2012-11-20,139.28,79.29,167.39,124.41,62.86,41.59,41.02
2012-11-21,139.45,79.68,167.56,124.33,62.82,41.87,40.96
2012-11-23,141.35,80.47,169.61,124.21,63.33,42.46,41.63
2012-11-26,141.05,80.73,169.43,124.8,63.42,42.23,41.64
2012-11-27,140.33,80.63,168.71,125.29,63.08,41.73,41.28
2012-11-28,141.46,81.31,166.55,125.11,62.97,42.13,41.51
2012-11-29,142.12,82.24,167.18,125.13,63.38,42.46,41.82
2012-11-30,142.16,82.08,166.05,124.79,63.63,42.42,41.78
2012-12-03,141.45,81.99,166.13,124.66,63.81,41.85,41.77
2012-12-04,141.25,82.09,164.42,125.38,63.73,42.09,41.89
2012-12-05,141.5,81.99,164.12,125.32,63.56,42.4,42.34
2012-12-06,141.98,82.12,164.5,125.59,64.12,42.43,42.66
2012-12-07,142.42,82.18,165.16,124.43,64.38,42.75,42.78
2012-12-10,142.47,82.54,165.8,124.98,64.38,43.53,43.03
2012-12-11,143.44,83.41,165.65,124.03,64.46,44.12,43.25
2012-12-12,143.51,82.94,165.77,122.59,64.42,44.15,43.38
2012-12-13,142.63,82.41,164.37,122.68,63.99,43.83,43.19
2012-12-14,142.11,82.36,164.13,123.6,63.91,44.57,43.38
2012-12-17,143.77,83.52,164.44,121.75,64.31,44.55,43.5
2012-12-18,145.37,84.66,162.08,120.51,64.97,45.31,43.53
2012-12-19,144.29,84.12,161.69,120.91,64.09,45.0,43.51
2012-12-20,145.12,84.54,159.73,120.93,64.82,45.1,43.77
2012-12-21,142.79,84.19,160.33,122.25,64.62,44.42,43.26
2012-12-24,142.35,83.78,160.62,122.03,64.71,44.18,43.18
2012-12-26,141.75,83.18,160.78,122.2,64.39,44.63,43.3
2012-12-27,141.56,83.12,161.16,122.61,64.47,44.26,43.54
2012-12-28,140.03,82.53,160.54,123.31,64.08,43.6,43.7
2012-12-31,142.41,84.32,162.02,121.18,64.67,45.13,44.35
2013-01-02,146.06,86.8,163.17,119.56,65.72,46.38,45.22
2013-01-03,145.73,86.6,161.2,117.94,65.72,45.93,44.9
2013-01-04,146.37,87.24,160.44,118.4,66.12,46.6,44.99
2013-01-07,145.97,86.91,159.43,118.45,66.22,46.68,44.65
2013-01-08,145.55,86.85,160.56,119.23,66.09,45.92,44.25
2013-01-09,145.92,87.27,160.49,119.12,66.34,46.09,44.44
2013-01-10,147.08,87.47,161.98,118.79,66.5,46.06,44.82
2013-01-11,147.07,87.34,161.06,119.85,66.49,45.3,44.47
2013-01-14,146.97,87.39,161.54,119.52,66.59,44.93,44.66
2013-01-15,147.07,87.77,162.56,120.07,66.9,45.35,44.47
2013-01-16,147.05,87.51,162.65,120.32,66.83,44.92,44.43
2013-01-17,148.0,88.32,163.35,119.12,66.98,45.23,44.68
2013-01-18,148.33,88.57,163.09,120.04,67.38,45.51,44.78
2013-01-22,149.13,89.21,163.67,120.27,67.72,46.14,44.7
2013-01-23,149.37,89.0,163.21,120.09,67.73,45.64,44.47
2013-01-24,149.41,89.29,161.42,119.67,67.81,44.78,44.31
2013-01-25,150.25,89.94,160.65,118.03,68.09,44.69,44.16
2013-01-28,150.07,90.0,160.29,117.6,68.16,43.93,43.85
2013-01-29,150.66,90.05,160.99,116.95,68.29,44.35,44.34
2013-01-30,150.07,88.97,162.19,116.75,67.66,43.55,44.13
2013-01-31,149.7,89.58,161.2,117.32,67.27,43.87,44.22
2013-02-01,151.24,90.37,161.45,115.54,67.72,44.37,44.5
2013-02-04,149.54,89.28,162.0,117.02,67.58,43.88,43.92
2013-02-05,151.05,90.08,161.96,115.98,67.49,43.69,43.97
2013-02-06,151.16,90.46,162.39,116.93,67.61,44.55,43.92
2013-02-07,150.96,90.16,161.84,116.67,67.29,44.31,43.53
2013-02-08,151.8,90.8,161.57,117.12,67.96,44.4,43.85
2013-02-11,151.77,90.7,159.7,117.03,68.03,44.39,43.83
2013-02-12,152.02,91.1,159.89,116.74,68.43,44.57,43.95
2013-02-13,152.15,91.48,159.05,115.79,68.4,44.07,44.17
2013-02-14,152.29,91.71,158.35,116.84,68.13,44.96,44.14
2013-02-15,152.11,91.74,155.76,116.5,68.21,44.38,43.99
2013-02-19,153.25,92.55,155.33,115.92,68.68,43.97,44.08
2013-02-20,151.34,90.83,151.44,116.27,68.1,41.85,43.68
2013-02-21,150.42,89.95,152.62,116.95,67.57,41.46,43.09
2013-02-22,151.89,91.03,152.97,117.03,68.15,41.47,43.28
2013-02-25,149.0,89.02,154.34,119.33,67.0,40.43,42.7
2013-02-26,150.02,89.37,156.22,118.64,67.59,40.72,42.94
2013-02-27,151.91,90.31,154.57,118.29,68.11,41.13,43.41
2013-02-28,151.61,90.48,153.0,118.51,68.12,40.56,43.2
2013-03-01,152.11,90.89,152.44,118.9,68.25,39.73,43.31
2013-03-04,152.92,91.13,152.3,118.27,68.76,39.19,42.9
2013-03-05,154.29,92.19,152.38,117.93,69.29,39.37,43.42
2013-03-06,154.5,92.43,153.23,116.86,69.03,40.67,43.63
2013-03-07,154.78,92.87,152.69,115.96,68.78,40.87,43.75
2013-03-08,155.44,93.73,152.71,114.75,68.82,41.44,44.13
2013-03-11,156.03,93.7,152.99,114.86,69.09,41.24,43.89
2013-03-12,155.68,93.51,154.19,115.69,68.84,41.28,43.39
2013-03-13,155.9,93.86,153.66,115.57,68.86,40.58,42.98
2013-03-14,156.73,94.8,153.68,115.22,69.23,40.9,43.16
2013-03-15,155.83,94.75,154.0,115.76,69.26,41.2,42.77
2013-03-18,154.97,94.23,155.38,116.64,69.07,41.09,42.28
2013-03-19,154.61,93.83,156.08,117.43,68.58,40.5,41.99
2013-03-20,155.69,94.7,155.37,116.12,68.98,40.71,42.23
2013-03-21,154.36,93.87,156.25,117.24,68.75,40.77,41.8
2013-03-22,155.6,94.16,155.55,117.33,69.17,40.55,41.96
2013-03-25,154.95,93.95,155.24,117.22,68.54,40.46,41.92
2013-03-26,156.19,94.25,154.72,117.36,69.05,40.54,42.52
2013-03-27,156.19,94.31,155.36,118.36,69.16,40.79,42.68
2013-03-28,156.67,94.43,154.47,117.76,69.48,40.39,42.77
2013-04-01,156.05,93.16,154.67,118.39,69.7,39.4,42.31
2013-04-02,156.82,92.58,152.43,117.91,69.88,38.26,42.32
2013-04-03,155.23,91.13,150.73,118.97,69.51,37.58,41.83
2013-04-04,155.86,91.91,150.29,120.39,70.53,37.94,41.71
2013-04-05,155.16,91.73,152.81,122.82,70.72,37.95,41.61
2013-04-08,156.21,92.49,152.16,121.88,71.38,37.99,41.68
2013-04-09,156.75,92.22,153.34,121.58,71.41,39.3,42.09
2013-04-10,158.67,93.89,150.75,119.91,71.83,39.18,42.5
2013-04-11,159.19,94.02,151.05,120.14,72.18,38.93,42.52
2013-04-12,158.8,93.64,143.95,121.93,72.6,38.05,41.88
2013-04-15,155.12,90.11,131.31,122.99,70.79,35.67,40.86
2013-04-16,157.41,91.67,132.8,121.98,71.91,35.77,41.7
2013-04-17,155.11,90.08,132.87,122.79,71.04,34.57,41.04
2013-04-18,154.14,89.58,134.3,123.09,71.04,35.15,41.04
2013-04-19,155.48,90.61,135.47,122.83,71.86,35.15,41.64
2013-04-22,156.17,90.87,137.9,122.92,71.96,35.24,41.84
2013-04-23,157.78,92.31,136.88,122.49,72.38,35.02,42.04
2013-04-24,157.88,92.79,138.37,122.8,72.61,36.47,42.3
2013-04-25,158.52,93.4,141.63,122.27,72.52,36.75,42.67
2013-04-26,158.24,92.9,140.91,123.39,72.19,36.12,42.24
2013-04-29,159.3,93.57,142.3,122.94,72.75,36.53,42.68
2013-04-30,159.68,94.1,142.77,123.01,73.46,37.17,43.29
2013-05-01,158.28,91.82,141.11,124.01,72.96,36.47,42.82
2013-05-02,159.75,93.28,141.92,123.85,73.24,36.46,43.16
2013-05-03,161.37,94.76,142.09,120.93,73.3,37.41,43.52
2013-05-06,161.78,95.37,142.15,120.63,73.59,37.55,43.58
2013-05-07,162.6,96.15,140.38,120.16,74.02,37.31,43.89
2013-05-08,163.34,96.43,142.46,120.35,74.2,38.47,44.23
2013-05-09,162.88,96.1,140.81,120.04,73.82,38.03,43.91
2013-05-10,163.41,96.83,139.6,118.75,73.84,38.61,43.57
2013-05-13,163.54,96.76,138.43,117.84,73.95,37.84,43.17
2013-05-14,165.23,98.0,137.81,116.56,74.34,37.65,43.37
2013-05-15,166.12,98.2,134.63,117.34,75.0,37.15,43.38
2013-05-16,165.34,97.95,134.09,118.56,74.76,36.99,43.23
2013-05-17,166.94,99.05,131.07,117.06,75.23,37.27,43.42
2013-05-20,166.93,99.21,135.12,116.92,75.19,38.74,43.53
2013-05-21,167.17,99.23,132.88,117.84,75.54,38.9,43.44
2013-05-22,165.93,97.78,131.94,116.09,73.67,38.43,42.96
2013-05-23,165.45,97.9,134.61,116.64,72.64,38.12,42.64
2013-05-24,165.31,97.88,133.76,116.8,72.36,37.82,42.26
2013-05-28,166.3,99.15,133.49,113.84,71.64,38.18,42.5
2013-05-29,165.22,98.23,134.83,115.12,70.21,38.08,41.96
2013-05-30,165.83,98.89,136.7,114.84,69.54,38.52,41.96
2013-05-31,163.44,97.8,133.92,114.45,68.69,37.65,41.2
2013-06-03,164.35,98.73,136.51,114.78,68.86,38.07,41.81
2013-06-04,163.56,97.68,135.23,113.72,68.06,37.72,41.3
2013-06-05,161.27,96.43,135.52,115.29,67.33,37.16,40.56
2013-06-06,162.73,97.45,136.53,115.22,68.59,37.25,40.9
2013-06-07,164.8,98.2,133.28,113.16,68.55,36.77,40.69
2013-06-10,164.8,98.8,133.94,112.62,67.95,36.78,40.14
2013-06-11,163.1,97.73,133.25,113.96,66.91,36.08,39.38
2013-06-12,161.75,96.76,134.25,112.33,65.93,35.81,39.11
2013-06-13,164.21,98.48,133.74,114.09,67.94,36.54,39.94
2013-06-14,163.18,97.71,134.43,113.82,68.11,35.89,39.31
2013-06-17,164.44,98.35,133.77,113.22,68.2,35.78,39.67
2013-06-18,165.74,99.51,132.13,113.28,68.31,35.91,39.84
2013-06-19,163.45,98.29,130.59,112.11,66.26,35.36,38.61
2013-06-20,159.4,95.69,123.6,110.27,63.67,34.2,36.88
2013-06-21,159.07,95.98,125.05,108.4,64.42,33.93,37.41
2013-06-24,157.06,94.71,123.93,108.85,64.01,32.38,36.65
2013-06-25,158.58,95.62,123.47,107.88,65.19,32.75,37.43
2013-06-26,160.14,96.07,118.28,108.58,65.55,32.11,38.02
2013-06-27,161.08,97.56,115.94,109.69,66.72,32.54,38.28
2013-06-28,160.42,97.0,119.11,110.44,66.43,33.16,38.5
2013-07-01,161.36,98.58,121.13,110.41,66.08,33.43,38.62
2013-07-02,161.21,98.08,120.05,110.34,66.85,33.32,37.93
2013-07-03,161.28,98.28,120.74,110.01,66.56,33.13,37.58
2013-07-05,163.02,99.67,118.09,106.26,65.86,32.88,37.34
2013-07-08,163.94,100.07,119.51,107.29,66.12,33.1,37.39
2013-07-09,165.13,101.0,120.62,107.4,66.96,33.78,37.88
2013-07-10,165.19,101.28,120.95,106.56,66.96,33.98,37.52
2013-07-11,167.44,102.47,124.24,107.81,68.81,35.06,39.36
2013-07-12,167.51,102.68,124.13,107.72,68.36,34.51,38.94
2013-07-15,168.16,103.58,124.18,108.29,68.61,34.54,39.34
2013-07-16,167.52,103.06,124.89,108.66,68.5,34.79,39.5
2013-07-17,167.95,103.46,123.32,108.86,68.86,34.94,39.86
2013-07-18,168.87,104.15,124.01,107.5,69.29,35.42,39.39
2013-07-19,169.17,104.31,125.11,109.2,69.22,35.49,39.28
2013-07-22,169.5,104.53,128.84,109.36,69.42,36.07,39.67
2013-07-23,169.14,104.46,129.71,108.9,69.39,37.01,40.1
2013-07-24,168.52,103.59,127.48,107.52,68.04,35.75,39.69
2013-07-25,168.93,104.54,128.67,107.48,67.96,36.0,39.92
2013-07-26,169.11,104.12,128.78,108.14,68.14,36.36,39.83
2013-07-29,168.59,103.39,128.47,107.35,67.6,36.12,39.33
2013-07-30,168.59,103.48,128.12,107.31,67.52,35.79,39.24
2013-07-31,168.71,103.66,127.96,107.7,66.59,35.67,39.01
2013-08-01,170.66,105.07,126.61,105.36,66.22,35.63,39.72
2013-08-02,170.95,105.16,126.36,106.52,65.93,35.43,39.71
2013-08-05,170.7,105.52,125.7,105.7,65.89,35.45,39.46
2013-08-06,169.73,104.46,123.97,106.01,65.66,34.6,38.96
2013-08-07,169.18,103.72,124.15,106.8,65.39,34.32,38.54
2013-08-08,169.8,104.15,126.86,107.09,65.45,35.74,39.28
2013-08-09,169.31,104.04,126.86,107.26,66.07,36.77,39.36
2013-08-12,169.11,104.59,129.13,106.53,65.53,37.37,39.72
2013-08-13,169.61,104.45,127.74,104.99,64.63,36.81,39.97
2013-08-14,168.74,104.04,129.0,105.15,64.49,37.43,40.1
2013-08-15,166.38,102.11,131.69,103.73,63.27,37.54,39.64
2013-08-16,165.83,101.68,132.58,103.37,61.81,37.03,39.3
2013-08-19,164.77,100.65,132.01,102.47,60.97,36.05,38.56
2013-08-20,165.58,102.1,132.45,103.26,62.4,36.69,38.49
2013-08-21,164.56,101.48,132.07,102.13,62.27,35.98,37.59
2013-08-22,166.06,102.91,132.81,103.17,62.62,37.14,38.2
2013-08-23,166.62,103.17,134.9,104.29,63.35,37.67,38.65
2013-08-26,166.0,103.18,135.45,104.81,63.11,37.85,38.23
2013-08-27,163.33,100.76,136.75,106.13,62.92,36.74,37.36
2013-08-28,163.91,100.96,136.71,105.27,62.62,36.5,37.43
2013-08-29,164.17,101.97,135.87,106.11,62.72,36.36,37.72
2013-08-30,163.65,100.38,134.62,105.99,62.24,35.97,38.02
